date,ticker,company,open,high,low,close,volume
2023-06-14,META,Meta Platforms,214.97,215.85,211.58,212.68,12388597
2023-06-15,META,Meta Platforms,210.61,218.48,209.53,218.36,19833106
2023-06-16,META,Meta Platforms,217.24,220.54,216.81,219.38,27675613
2023-06-19,META,Meta Platforms,220.77,221.1,213.58,214.19,16952318
2023-06-20,META,Meta Platforms,217.87,219.25,212.82,212.87,23438261
2023-06-21,META,Meta Platforms,211.5,213.05,206.91,207.68,17031270
2023-06-22,META,Meta Platforms,211.35,211.47,205.25,205.53,23285226
2023-06-23,META,Meta Platforms,208.27,208.31,201.04,201.92,27943210
2023-06-26,META,Meta Platforms,198.85,199.78,198.08,198.28,15296439
2023-06-27,META,Meta Platforms,198.05,198.28,197.39,197.88,11722268
2023-06-28,META,Meta Platforms,195.82,197.08,195.48,196.02,12662939
2023-06-29,META,Meta Platforms,201.41,202.71,201.01,202.3,16341955
2023-06-30,META,Meta Platforms,203.65,212.54,202.4,210.96,8142078
2023-07-03,META,Meta Platforms,208.9,217.88,208.66,217.69,8545035
2023-07-04,META,Meta Platforms,221.0,221.56,211.09,212.55,20990207
2023-07-05,META,Meta Platforms,211.74,214.11,210.32,213.23,14262133
2023-07-06,META,Meta Platforms,213.75,215.12,207.74,207.95,13782079
2023-07-07,META,Meta Platforms,210.11,211.56,210.09,210.87,18279925
2023-07-10,META,Meta Platforms,207.98,208.47,206.46,207.19,31285893
2023-07-11,META,Meta Platforms,208.42,210.25,199.72,201.43,15705468
2023-07-12,META,Meta Platforms,200.57,208.78,199.16,207.85,15778301
2023-07-13,META,Meta Platforms,209.74,210.57,204.26,204.99,27179887
2023-07-14,META,Meta Platforms,207.69,208.57,207.28,208.02,12291381
2023-07-17,META,Meta Platforms,208.36,208.82,202.71,203.24,13095409
2023-07-18,META,Meta Platforms,201.67,202.12,199.22,199.57,16171488
2023-07-19,META,Meta Platforms,199.19,199.91,198.24,198.66,17721461
2023-07-20,META,Meta Platforms,202.77,203.56,189.72,190.26,15358581
2023-07-21,META,Meta Platforms,190.45,191.01,187.74,188.28,14324177
2023-07-24,META,Meta Platforms,186.66,194.16,186.36,193.14,25978178
2023-07-25,META,Meta Platforms,193.45,193.8,192.23,192.48,20954443
2023-07-26,META,Meta Platforms,190.55,192.79,190.19,192.63,18079974
2023-07-27,META,Meta Platforms,192.78,193.62,190.49,190.92,17925587
2023-07-28,META,Meta Platforms,192.35,194.87,191.99,194.3,23013647
2023-07-31,META,Meta Platforms,195.03,196.89,194.63,195.63,22212789
2023-08-01,META,Meta Platforms,196.16,201.81,195.98,200.85,16162929
2023-08-02,META,Meta Platforms,200.59,200.78,197.41,197.55,15180283
2023-08-03,META,Meta Platforms,200.7,201.39,198.64,198.99,11429476
2023-08-04,META,Meta Platforms,200.49,206.28,200.09,205.85,28514053
2023-08-07,META,Meta Platforms,204.28,207.35,202.67,207.18,10661192
2023-08-08,META,Meta Platforms,206.31,207.56,204.5,205.33,15993817
2023-08-09,META,Meta Platforms,207.24,213.58,207.06,211.98,13302482
2023-08-10,META,Meta Platforms,213.52,217.61,212.61,217.39,23383770
2023-08-11,META,Meta Platforms,216.15,216.29,210.99,211.37,23017325
2023-08-14,META,Meta Platforms,214.57,218.82,214.46,217.99,13600472
2023-08-15,META,Meta Platforms,219.08,219.18,214.8,215.28,14826807
2023-08-16,META,Meta Platforms,211.55,211.7,210.97,211.27,11139540
2023-08-17,META,Meta Platforms,214.84,215.02,206.19,207.61,13300076
2023-08-18,META,Meta Platforms,206.69,209.28,206.48,209.27,20801712
2023-08-21,META,Meta Platforms,209.75,210.29,207.31,207.47,16093409
2023-08-22,META,Meta Platforms,206.63,214.25,206.63,212.69,12421548
2023-08-23,META,Meta Platforms,213.55,213.79,206.26,206.61,9270013
2023-08-24,META,Meta Platforms,207.48,207.57,198.68,200.44,20557583
2023-08-25,META,Meta Platforms,199.75,203.74,198.52,203.57,17250207
2023-08-28,META,Meta Platforms,198.8,198.97,193.56,195.59,13791242
2023-08-29,META,Meta Platforms,195.71,196.28,183.62,184.04,12572802
2023-08-30,META,Meta Platforms,185.81,186.1,178.58,179.36,19759595
2023-08-31,META,Meta Platforms,180.66,182.46,180.42,180.73,19063777
2023-09-01,META,Meta Platforms,178.17,181.6,177.87,181.47,18497005
2023-09-04,META,Meta Platforms,180.8,181.53,176.62,177.24,17591476
2023-09-05,META,Meta Platforms,172.81,176.57,172.19,175.37,17566463
2023-09-06,META,Meta Platforms,174.65,175.14,172.95,173.42,23585879
2023-09-07,META,Meta Platforms,172.05,173.46,170.97,171.11,8693775
2023-09-08,META,Meta Platforms,173.31,173.67,166.05,167.07,7985569
2023-09-11,META,Meta Platforms,165.94,166.17,162.29,163.31,19762453
2023-09-12,META,Meta Platforms,163.43,166.15,162.36,166.07,24130762
2023-09-13,META,Meta Platforms,164.17,174.6,163.45,173.52,15040764
2023-09-14,META,Meta Platforms,174.83,176.07,172.19,172.8,35538889
2023-09-15,META,Meta Platforms,175.97,176.6,170.38,171.45,9504899
2023-09-18,META,Meta Platforms,171.39,171.63,169.63,170.04,20491589
2023-09-19,META,Meta Platforms,171.25,171.36,164.96,165.68,27390219
2023-09-20,META,Meta Platforms,167.52,169.24,163.81,164.4,16332444
2023-09-21,META,Meta Platforms,162.2,164.74,161.94,164.48,8504621
2023-09-22,META,Meta Platforms,162.8,163.08,154.44,155.31,24659050
2023-09-25,META,Meta Platforms,157.36,159.17,156.42,158.01,18068852
2023-09-26,META,Meta Platforms,157.1,160.66,156.06,160.38,16993986
2023-09-27,META,Meta Platforms,159.7,164.15,158.77,163.91,20978199
2023-09-28,META,Meta Platforms,161.91,162.76,157.97,158.51,9425149
2023-09-29,META,Meta Platforms,157.4,163.14,156.95,162.21,14413768
2023-10-02,META,Meta Platforms,160.88,164.45,160.76,164.23,13221589
2023-10-03,META,Meta Platforms,163.78,164.75,160.54,161.78,32479573
2023-10-04,META,Meta Platforms,159.55,165.68,158.85,165.58,10441648
2023-10-05,META,Meta Platforms,163.52,163.62,160.94,161.97,20450749
2023-10-06,META,Meta Platforms,163.11,166.49,163.04,166.18,15276009
2023-10-09,META,Meta Platforms,163.34,168.06,162.69,167.23,12987060
2023-10-10,META,Meta Platforms,165.19,172.43,164.85,171.66,13682539
2023-10-11,META,Meta Platforms,169.99,172.36,169.7,172.3,9243886
2023-10-12,META,Meta Platforms,172.7,173.24,170.58,171.01,23461810
2023-10-13,META,Meta Platforms,169.49,169.69,168.08,168.81,13524838
2023-10-16,META,Meta Platforms,169.06,169.75,162.74,163.09,9015308
2023-10-17,META,Meta Platforms,161.9,162.71,160.35,161.23,10997595
2023-10-18,META,Meta Platforms,162.2,162.49,158.91,159.69,12097374
2023-10-19,META,Meta Platforms,160.47,163.79,160.17,163.37,11062946
2023-10-20,META,Meta Platforms,156.63,162.62,155.93,162.51,20147591
2023-10-23,META,Meta Platforms,158.37,163.59,158.18,162.87,16843565
2023-10-24,META,Meta Platforms,162.21,162.8,156.07,157.49,15011953
2023-10-25,META,Meta Platforms,157.3,157.36,155.05,155.34,12434794
2023-10-26,META,Meta Platforms,153.34,157.5,152.96,157.34,12484018
2023-10-27,META,Meta Platforms,158.0,158.04,154.58,155.74,28931353
2023-10-30,META,Meta Platforms,156.92,159.01,156.82,158.94,9234758
2023-10-31,META,Meta Platforms,159.14,160.02,159.03,159.67,13333846
2023-11-01,META,Meta Platforms,158.9,162.46,158.73,161.16,28841878
2023-11-02,META,Meta Platforms,161.92,162.77,158.87,159.09,19719112
2023-11-03,META,Meta Platforms,161.72,164.05,161.14,163.55,21478771
2023-11-06,META,Meta Platforms,161.81,165.2,161.57,163.97,24149118
2023-11-07,META,Meta Platforms,162.86,163.82,157.47,157.65,14335718
2023-11-08,META,Meta Platforms,157.27,160.9,157.01,160.43,13627012
2023-11-09,META,Meta Platforms,164.18,165.74,158.11,158.98,13166393
2023-11-10,META,Meta Platforms,160.57,162.3,160.27,161.33,21286972
2023-11-13,META,Meta Platforms,162.81,164.15,161.55,162.77,19249028
2023-11-14,META,Meta Platforms,164.72,168.64,164.21,167.16,19281707
2023-11-15,META,Meta Platforms,164.57,168.85,164.44,168.6,15165984
2023-11-16,META,Meta Platforms,169.06,169.76,162.56,163.13,13905109
2023-11-17,META,Meta Platforms,164.29,175.59,163.71,174.77,14752959
2023-11-20,META,Meta Platforms,173.79,174.93,166.65,167.29,16548044
2023-11-21,META,Meta Platforms,165.46,178.98,164.97,178.92,10720275
2023-11-22,META,Meta Platforms,179.35,180.43,178.21,180.4,16333880
2023-11-23,META,Meta Platforms,180.79,185.35,180.6,184.58,17643022
2023-11-24,META,Meta Platforms,183.26,186.83,182.6,186.57,15188094
2023-11-27,META,Meta Platforms,187.71,188.15,183.66,184.36,10702151
2023-11-28,META,Meta Platforms,182.17,191.0,181.77,190.44,11879581
2023-11-29,META,Meta Platforms,187.34,195.61,186.88,194.73,25892534
2023-11-30,META,Meta Platforms,198.87,199.94,190.0,190.93,10158217
2023-12-01,META,Meta Platforms,195.77,196.35,183.72,183.73,12434513
2023-12-04,META,Meta Platforms,184.21,194.5,183.33,192.43,18642990
2023-12-05,META,Meta Platforms,194.17,194.95,190.67,192.56,16020332
2023-12-06,META,Meta Platforms,192.7,193.07,182.53,183.08,14041966
2023-12-07,META,Meta Platforms,183.02,189.28,182.05,188.62,22077814
2023-12-08,META,Meta Platforms,188.55,193.86,187.37,193.25,14966667
2023-12-11,META,Meta Platforms,192.32,195.98,192.3,195.68,15529010
2023-12-12,META,Meta Platforms,193.72,200.93,193.55,200.51,22465729
2023-12-13,META,Meta Platforms,202.72,204.3,200.12,201.05,26341394
2023-12-14,META,Meta Platforms,203.08,203.23,191.94,192.0,21024902
2023-12-15,META,Meta Platforms,192.35,201.22,192.26,200.38,25203851
2023-12-18,META,Meta Platforms,200.08,203.23,199.77,202.93,23537508
2023-12-19,META,Meta Platforms,202.11,202.93,192.98,193.66,10450475
2023-12-20,META,Meta Platforms,196.29,197.11,190.63,191.81,17784833
2023-12-21,META,Meta Platforms,193.43,197.05,192.48,196.14,14275910
2023-12-22,META,Meta Platforms,193.61,198.7,192.11,197.42,17494664
2023-12-25,META,Meta Platforms,196.39,196.55,192.12,193.24,10669898
2023-12-26,META,Meta Platforms,194.24,199.65,193.78,199.49,21439968
2023-12-27,META,Meta Platforms,197.99,202.53,197.89,201.28,19330008
2023-12-28,META,Meta Platforms,202.91,207.5,202.61,207.42,9695949
2023-12-29,META,Meta Platforms,208.47,210.56,208.1,209.99,10536729
2024-01-01,META,Meta Platforms,210.5,215.82,209.85,214.01,15858387
2024-01-02,META,Meta Platforms,214.03,220.99,213.75,219.03,13823700
2024-01-03,META,Meta Platforms,216.16,242.75,216.02,240.37,21054090
2024-01-04,META,Meta Platforms,243.77,244.75,232.2,232.62,28849865
2024-01-05,META,Meta Platforms,235.82,236.78,230.47,231.66,12194485
2024-01-08,META,Meta Platforms,232.77,240.9,232.61,239.8,20156783
2024-01-09,META,Meta Platforms,242.0,245.46,241.13,244.96,19969272
2024-01-10,META,Meta Platforms,246.34,248.4,239.86,240.38,11120853
2024-01-11,META,Meta Platforms,238.15,250.51,237.46,250.22,15045772
2024-01-12,META,Meta Platforms,248.21,249.1,247.57,248.93,16382407
2024-01-15,META,Meta Platforms,243.78,252.53,243.54,251.49,19245681
2024-01-16,META,Meta Platforms,251.38,254.04,250.81,253.44,8822371
2024-01-17,META,Meta Platforms,252.89,255.4,240.79,241.19,12988553
2024-01-18,META,Meta Platforms,241.2,247.14,240.27,246.75,18878299
2024-01-19,META,Meta Platforms,248.06,248.11,235.08,235.72,14456230
2024-01-22,META,Meta Platforms,235.43,236.57,234.66,234.77,26143939
2024-01-23,META,Meta Platforms,231.55,237.89,230.28,236.54,15909609
2024-01-24,META,Meta Platforms,237.01,243.65,236.29,242.34,15096934
2024-01-25,META,Meta Platforms,247.51,252.99,247.02,251.16,7705996
2024-01-26,META,Meta Platforms,249.44,257.16,248.76,256.88,22354933
2024-01-29,META,Meta Platforms,253.56,254.71,240.32,241.02,6140918
2024-01-30,META,Meta Platforms,240.9,247.14,240.35,246.59,34878838
2024-01-31,META,Meta Platforms,248.95,249.42,246.13,246.69,8220099
2024-02-01,META,Meta Platforms,246.83,247.04,242.2,242.72,16841978
2024-02-02,META,Meta Platforms,241.85,243.5,236.89,237.82,19041529
2024-02-05,META,Meta Platforms,234.87,243.32,233.07,242.95,17402617
2024-02-06,META,Meta Platforms,238.41,239.48,233.57,235.25,13394242
2024-02-07,META,Meta Platforms,238.19,246.12,237.62,245.75,15249384
2024-02-08,META,Meta Platforms,247.01,248.14,234.78,235.3,20628910
2024-02-09,META,Meta Platforms,233.85,235.17,232.46,232.68,19106436
2024-02-12,META,Meta Platforms,235.48,236.6,223.07,224.13,9193460
2024-02-13,META,Meta Platforms,217.04,219.08,216.38,218.55,14855943
2024-02-14,META,Meta Platforms,219.28,219.55,216.53,216.89,17896715
2024-02-15,META,Meta Platforms,216.92,217.97,214.29,215.25,21514792
2024-02-16,META,Meta Platforms,220.41,221.12,213.58,214.27,11925698
2024-02-19,META,Meta Platforms,213.93,214.25,212.24,213.7,8986217
2024-02-20,META,Meta Platforms,213.9,214.59,201.26,202.16,22437020
2024-02-21,META,Meta Platforms,204.7,205.44,196.66,197.55,15020992
2024-02-22,META,Meta Platforms,197.05,201.55,197.01,200.35,22002396
2024-02-23,META,Meta Platforms,200.21,206.58,199.88,204.67,24499676
2024-02-26,META,Meta Platforms,202.99,208.71,201.72,208.52,11922799
2024-02-27,META,Meta Platforms,207.71,208.18,202.53,203.46,13234075
2024-02-28,META,Meta Platforms,201.09,201.57,198.0,198.26,17823760
2024-02-29,META,Meta Platforms,199.56,199.63,190.99,193.39,11176792
2024-03-01,META,Meta Platforms,197.16,197.34,194.18,194.2,16588595
2024-03-04,META,Meta Platforms,192.84,193.0,186.37,186.54,17492958
2024-03-05,META,Meta Platforms,184.36,184.62,183.1,183.3,19952435
2024-03-06,META,Meta Platforms,183.31,185.43,183.1,184.37,18411819
2024-03-07,META,Meta Platforms,187.7,188.67,185.32,186.0,12978683
2024-03-08,META,Meta Platforms,187.95,195.96,187.89,195.24,15236005
2024-03-11,META,Meta Platforms,195.49,198.33,195.02,197.74,12341613
2024-03-12,META,Meta Platforms,196.18,201.63,196.16,201.11,14372077
2024-03-13,META,Meta Platforms,199.11,200.45,198.39,199.39,13437222
2024-03-14,META,Meta Platforms,194.71,203.76,193.3,203.63,16775192
2024-03-15,META,Meta Platforms,200.79,208.49,199.73,206.97,14694698
2024-03-18,META,Meta Platforms,207.53,216.12,206.79,214.99,18539279
2024-03-19,META,Meta Platforms,214.45,215.22,206.49,206.57,11508822
2024-03-20,META,Meta Platforms,208.3,209.06,195.14,196.21,14881913
2024-03-21,META,Meta Platforms,192.91,195.42,192.68,194.97,25257882
2024-03-22,META,Meta Platforms,191.1,198.35,190.83,198.15,17833640
2024-03-25,META,Meta Platforms,197.43,197.86,194.64,194.88,10508946
2024-03-26,META,Meta Platforms,195.41,204.94,194.28,204.2,7390457
2024-03-27,META,Meta Platforms,203.59,205.16,202.68,205.02,13445699
2024-03-28,META,Meta Platforms,208.06,208.37,196.81,197.64,16597850
2024-03-29,META,Meta Platforms,193.79,195.18,193.31,194.91,14654311
2024-04-01,META,Meta Platforms,193.66,199.29,193.46,199.24,14452773
2024-04-02,META,Meta Platforms,200.05,200.1,198.52,198.76,17736549
2024-04-03,META,Meta Platforms,194.15,194.54,192.68,193.01,10319842
2024-04-04,META,Meta Platforms,191.15,191.88,190.54,190.97,16510389
2024-04-05,META,Meta Platforms,194.94,197.76,194.52,196.4,17659218
2024-04-08,META,Meta Platforms,199.55,201.49,199.38,200.96,15869980
2024-04-09,META,Meta Platforms,198.98,200.9,198.97,200.11,16122461
2024-04-10,META,Meta Platforms,199.42,200.21,195.42,196.88,9758905
2024-04-11,META,Meta Platforms,193.75,198.42,193.16,197.58,17871858
2024-04-12,META,Meta Platforms,198.91,201.77,198.76,200.48,26105731
2024-04-15,META,Meta Platforms,204.27,204.71,200.86,201.15,22118205
2024-04-16,META,Meta Platforms,201.6,205.97,200.98,205.55,11280813
2024-04-17,META,Meta Platforms,206.77,208.03,204.95,205.03,12441957
2024-04-18,META,Meta Platforms,207.18,208.49,196.55,197.18,27405840
2024-04-19,META,Meta Platforms,193.95,197.58,192.87,197.33,29790728
2024-04-22,META,Meta Platforms,196.82,200.15,195.54,199.27,14431962
2024-04-23,META,Meta Platforms,197.86,198.91,192.47,193.75,17479775
2024-04-24,META,Meta Platforms,193.87,195.95,193.2,195.92,12102506
2024-04-25,META,Meta Platforms,200.77,200.91,193.08,193.43,18837219
2024-04-26,META,Meta Platforms,195.47,196.13,194.22,196.12,9321499
2024-04-29,META,Meta Platforms,195.28,201.98,194.98,200.78,9902023
2024-04-30,META,Meta Platforms,201.02,209.05,199.98,209.01,18641081
2024-05-01,META,Meta Platforms,211.93,213.19,205.79,205.84,16262574
2024-05-02,META,Meta Platforms,208.27,210.23,206.43,209.48,15604018
2024-05-03,META,Meta Platforms,206.97,208.74,206.2,207.95,21002002
2024-05-06,META,Meta Platforms,211.33,213.0,210.85,212.6,30344657
2024-05-07,META,Meta Platforms,210.85,211.41,210.14,210.47,47196700
2024-05-08,META,Meta Platforms,210.72,211.27,208.58,209.01,33809439
2024-05-09,META,Meta Platforms,207.01,208.97,205.0,208.74,17124617
2024-05-10,META,Meta Platforms,210.18,211.57,207.87,208.37,12539730
2024-05-13,META,Meta Platforms,204.83,205.99,203.69,203.95,22120350
2024-05-14,META,Meta Platforms,204.96,207.2,196.56,198.08,13342762
2024-05-15,META,Meta Platforms,195.41,196.01,194.51,194.8,19089604
2024-05-16,META,Meta Platforms,192.48,192.73,188.94,190.21,33282134
2024-05-17,META,Meta Platforms,187.76,187.76,177.78,178.0,8236232
2024-05-20,META,Meta Platforms,180.74,181.78,180.07,180.43,19109316
2024-05-21,META,Meta Platforms,179.18,180.74,178.81,179.89,19652001
2024-05-22,META,Meta Platforms,182.12,182.52,171.36,171.94,25101793
2024-05-23,META,Meta Platforms,171.73,172.65,169.33,170.03,13223016
2024-05-24,META,Meta Platforms,170.17,178.67,169.71,178.4,26826556
2024-05-27,META,Meta Platforms,173.95,175.08,173.77,174.78,12706718
2024-05-28,META,Meta Platforms,178.93,178.96,171.77,172.57,13387301
2024-05-29,META,Meta Platforms,172.44,172.64,171.71,172.04,27429053
2024-05-30,META,Meta Platforms,171.44,171.87,167.08,167.59,10985525
2024-05-31,META,Meta Platforms,168.89,168.99,163.36,163.65,16014437
2024-06-03,META,Meta Platforms,162.81,169.17,161.82,168.14,22004723
2024-06-04,META,Meta Platforms,166.75,168.93,165.84,168.87,19110300
2024-06-05,META,Meta Platforms,166.96,169.7,166.0,169.6,13948758
2024-06-06,META,Meta Platforms,167.62,168.74,167.34,168.72,15306107
2024-06-07,META,Meta Platforms,165.81,172.97,164.89,172.64,16711492
2024-06-10,META,Meta Platforms,174.93,175.32,171.3,171.75,18642249
2024-06-11,META,Meta Platforms,171.35,171.35,168.35,169.28,33603257
2024-06-12,META,Meta Platforms,168.41,168.98,167.27,167.59,20850058
2024-06-13,META,Meta Platforms,165.94,166.47,164.76,165.42,24828101
2024-06-14,META,Meta Platforms,162.46,165.32,162.39,165.11,19130885
2024-06-17,META,Meta Platforms,166.03,166.19,162.55,163.05,14602543
2024-06-18,META,Meta Platforms,160.63,165.94,159.79,164.72,12514635
2024-06-19,META,Meta Platforms,163.3,163.55,156.83,156.89,11190336
2024-06-20,META,Meta Platforms,154.49,161.25,153.92,160.97,12941020
2024-06-21,META,Meta Platforms,161.78,165.77,161.48,165.62,22835094
2024-06-24,META,Meta Platforms,164.9,171.67,164.35,171.46,24251287
2024-06-25,META,Meta Platforms,171.37,175.74,170.54,174.5,19809424
2024-06-26,META,Meta Platforms,177.09,177.39,173.06,173.68,9615437
2024-06-27,META,Meta Platforms,174.84,176.82,173.8,176.0,10720241
2024-06-28,META,Meta Platforms,174.55,181.91,174.49,181.46,21092655
2024-07-01,META,Meta Platforms,180.99,183.59,180.95,183.3,17661716
2024-07-02,META,Meta Platforms,182.52,189.75,181.57,189.24,14905981
2024-07-03,META,Meta Platforms,187.11,195.81,186.53,194.47,14263145
2024-07-04,META,Meta Platforms,191.38,196.07,190.63,196.06,20673774
2024-07-05,META,Meta Platforms,194.97,195.68,193.53,193.85,10243295
2024-07-08,META,Meta Platforms,193.87,194.99,193.15,193.5,22959003
2024-07-09,META,Meta Platforms,197.07,198.06,196.43,196.67,19358757
2024-07-10,META,Meta Platforms,192.57,200.96,191.73,200.8,17380838
2024-07-11,META,Meta Platforms,201.64,202.15,191.76,192.92,7476483
2024-07-12,META,Meta Platforms,193.95,202.72,192.87,201.3,16979013
2024-07-15,META,Meta Platforms,205.9,206.3,201.9,202.3,15627790
2024-07-16,META,Meta Platforms,203.17,204.07,200.9,201.26,14616788
2024-07-17,META,Meta Platforms,199.88,200.22,196.42,196.85,15505785
2024-07-18,META,Meta Platforms,198.3,199.67,193.66,193.79,16067095
2024-07-19,META,Meta Platforms,191.24,194.79,191.1,194.36,18313712
2024-07-22,META,Meta Platforms,194.25,194.84,193.17,193.72,20904791
